Address,Old_Address,Latitude,Longitude,GeoAddress
"123 47th  Street, 11232","123    47th Street, PO Box  320187, Brooklyn,     NY     11232",40.651888400000004,-74.01655889001228,"123, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"2850 Centerville  Road, 19808","2850 Centerville Road, Wilmington DE  19808",39.7579245,-75.62206924026103,"Agilent Technologies Inc., 2850, Centerville Road, Sedgley Farms, Wilmington, New Castle County, Delaware, 19808, United States"
"123 47th  Street, 11232","123    47th Street, PO Box  320187, Brooklyn,     NY     11232",40.651888400000004,-74.01655889001228,"123, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"1800 Diagonal  Road, 22314","1800 Diagonal Road, Suite 300, Alexandria, VA 22314",38.8058373,-77.0599143,"Joe Theismann's, 1800, Diagonal Road, Lyles-Crouch, Alexandria, Virginia, 22314, United States"
"8444 Westpark  Drive, 22102","8444 Westpark Drive, Suite 200, Mclean,  VA  22102",38.9250193,-77.2343727,"Westpark Drive, Ash Grove, Tysons, Fairfax County, Virginia, 22102, United States"
"127 Fullton  Street, ","127 Fullton Street, 6th Floor, New York, NY 10038-2715",46.7779636,23.5895396,"Hotel Hanul Fullton, 22-24, Strada Decebal, Centru, Cluj-Napoca, Zona Metropolitană Cluj, Cluj, 400037, România"
 200th  Street  ,200th Street and Kazimiroff Blvd.,46.0497535,-94.5529116,"200th Street, Morrison County, Minnesota, 56475, United States"
"129 79th  STREET, 10021","129 E. 79th STREET, 6th FL. NY NY, 10021",40.733733,-73.88662242857143,"129, 79th Street, Elmhurst, Queens, Queens County, New York, 11373, United States"
"2368 WESTCHESTER  AVE, 10462","2368 WESTCHESTER AVE, BX NY 10462",40.836496350000004,-73.84650590000001,"2368, Westchester Avenue, The Bronx, Bronx County, New York, 10462, United States"
" Commerce  Way, 08691","8 Commerce Way, Suite 115, Robbinsville, NJ  08691",40.201774,-74.658474,"Commerce Way, Briarwood, Hamilton Township, Mercer County, New Jersey, 08561, United States"
"196 Maracaibo  Street, ","196 Maracaibo Street, Newark, NJ 07114-3310",27.005299,-82.061348,"Maracaibo Street, Port Charlotte, Charlotte County, Florida, 33980, United States"
"110 34th  Street, 10001","110 West 34th Street, Suite 1107, New York, NY 10001",40.656838758620694,-74.00575372413792,"110, 34th Street, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States"
"420 Lexington  Avenue, 10170","420 Lexington Avenue, 28th Floor, New York, NY 10170",40.7524677,-73.9757799,"Arthur V. Fox CPA PC, 420, Lexington Avenue, Midtown East, Manhattan, New York County, New York, 10170, United States"
"153 Conduit  Avenue, 11434","153 - 20 South Conduit Avenue, Jamaica,    NY 11434",40.6678719,-73.7805384,"153, North Conduit Avenue, Queens, Queens County, New York, 11434, United States"
40-49 72ND  STREET  11377,"40-49 72ND STREET  WOODSIDE, NY 11377",40.7451765,-73.89305052932593,"40-49, 72nd Street, Queens, Queens County, New York, 11377, United States"
" Washington  Square, 12205","3 Washington Square, Washington Ave.Ext.,Albany, NY 12205",54.6919878,25.27065002105077,"Vašingtono skveras, Naujamiestis, Naujamiesčio seniūnija, Vilnius, Vilniaus miesto savivaldybė, Vilniaus apskritis, Lietuva"
214 29TH  STREET  10001,"214 WEST 29TH STREET 8TH FLOOR, NEW YORK, NEW YORK  10001",40.65704845,-73.998730231801,"214, 29th Street, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States"
"116 Washington  Street, ","116  Washington Street, Waukgean,      IL 60085 - 5680",35.54618861247265,-77.0632577716158,"116, Washington Street, City of Washington, Beaufort County, North Carolina, 27889, United States"
"1921 MCDONALD  AVE, 11223","1921 MCDONALD AVE, BKLYN NY, 11223",40.6059999,-73.97219763558394,"1921, McDonald Avenue, Gravesend, Brooklyn, Kings County, New York, 11223, United States"
15-05   STREET  11356,"15-05  112TH  STREET  COLLEGE POINT, NY 11356",34.6313096,135.4863638,"玉出出入口, 阪神高速15号堺線, 南津守三丁目, 西成区, 大阪市, 大阪府, 5570024, 日本"
1228 Titan  Way  94088,"1228 Titan Way PO Box 3603, Sunnyvalen, CA 94088",14.6075085,121.0754337,"Titan, Acropolis, 3rd District, Quezon City, Second District, 1110, Luzon"
174 52nd  Street  11232,"174  52nd Street , 1st Flr.  Brooklyn,  NY 11232",40.648264,-74.018776,"174, 52nd Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
297 KNOLLWOOD  ROAD  10607,"297 KNOLLWOOD ROAD   WHITE PLAINS, NY 10607",41.0475201,-73.8036393,"Knollwood Road, Fairview, Town of Greenburgh, Westchester County, New York, 10607, United States"
"606 Lakeside  Drive, 18966","606 Lakeside Drive, Southhampton Pa, 18966",40.185240796149564,-74.99311713363532,"606, Lakeside Drive, Northampton Township, Bucks County, Pennsylvania, 18966, United States"
" Main  Street, ","PO Box 663, 164 N Main Street, Wellsville, NY 14895-0663",40.185240796149564,-74.99311713363532,"606, Lakeside Drive, Northampton Township, Bucks County, Pennsylvania, 18966, United States"
 MOTT  STREET  11572,RECORDING MEDIA 106 MOTT STREET OCEANSIDE NY 11572,40.6258351,-73.6380752,"Mott Street, East Rockaway, Hempstead, Nassau County, New York, 11572, United States"
"22 Brookhill  Drive, 19702","22 Brookhill Drive, Newark, DE 19702",39.6479763836229,-75.73032636799451,"22, Brookhill Drive, South Chapel Industrial Park, New Castle County, Delaware, 19702, United States"
2400 Main  Street  08872,"2400 Main Street Ext., Suite 12, Sayreville, NJ 08872",40.5159738,-74.3550825,"Main Street, Edison, Middlesex County, New Jersey, 08840, United States"
" Middlesex  Avenue, 08831","1 SO Middlesex Avenue, Monroe Township, NJ 08831",40.33612120105707,-74.43144419885566,"Monroe Township, Middlesex County, New Jersey, 08831, United States"
"238 3rd  St, 11218","238 E. 3rd St, Bklyn, NY 11218",40.674825941176465,-73.98768700000001,"238, 3rd Street, Gotham Greens, Brooklyn, Kings County, New York, 11215, United States"
28-44 POINT  BOULEVARD  11354,28-44 COLLEGE POINT BOULEVARD  FLUSHING NY 11354,45.4422852,-122.57696539989115,"MetroPCS, 11354, Southeast 82nd Avenue, Harmony Point, Happy Valley, Metro, Clackamas County, Oregon, 97086, United States"
"77 Chambers  Street, 10007","77 Chambers Street, 4th Floor, New York, N.Y. 10007",40.7145777,-74.00670835,"77, Chambers Street, Lower Manhattan, Civic Center, Manhattan, New York County, New York, 10007, United States"
"685 BLOOMFIELD  AVENUE, 07044","685 BLOOMFIELD AVENUE, SUITE 204, VERONA NJ, 07044",40.79655277777778,-74.20009561111111,"685, Bloomfield Avenue, Glen Ridge, Essex County, New Jersey, 07028, United States"
"36-33 33rd  Street, 11106","36-33 33rd Street, Long Island City, NY 11106",40.7573185,-73.9269602,"33rd Street, Queens, Queens County, New York, 11106, United States"
1933 1933  Highway  07719,"1933 Highway 35 Suite 356, Wall, New Jersey, 07719",50.8628739,4.5105717,"1933, Tramlaan, Sterrebeek, Zaventem, Halle-Vilvoorde, Vlaams-Brabant, Vlaanderen, 1933, België / Belgique / Belgien"
 Aerial  Way  11791,3 Aerial Way Syosset NY 11791,40.8006771,-73.5176769,"Aerial Way, Oyster Bay, Nassau County, New York, 11791, United States"
"423 County  Road, 07721","423 County Road, P.O. Box R, Cliffwood, NJ  07721",40.442117304020236,-74.23104944224792,"423, County Road, Cliffwood, Aberdeen Township, Monmouth County, New Jersey, 07721, United States"
"85 Board  St, 10006","85 Board St, Floor 18, New York, NY 10006",40.78476485,-73.93344065,"85, Sunken Garden Loop, Manhattan Community Board 11, Manhattan, New York County, New York, 10029-6408, United States"
"122 Noxon  Road, 12603","122 Noxon Road, Poughkeepsie, N.Y. 12603",41.6728314,-73.8566143,"122, Noxon Road, Manchester Bridge, Poughkeepsie, Town of La Grange, Dutchess County, New York, 12603, United States"
75 Maiden  Lane  ,"75 Maiden Lane - 7th Floor, New York, Ny,10038-4810",40.7076535,-74.0076269,"Jim Brady's, 75, Maiden Lane, Financial District, Manhattan, New York County, New York, 10038, United States"
"230 MILWAUKEE  AVE, 60061","230 NORTH MILWAUKEE AVE, VERNON HILLS, IL60061",42.230358,-87.942351,"Milwaukee Avenue, Vernon Hills, Lake County, Illinois, 60061, United States"
"519 Eighth  Avenue, 10018","519 Eighth Avenue, 12th FL., New York, NY  10018",40.6995192,-73.9921777,"IND Eighth Avenue Line, Sands Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States"
"221 First  Street, 61443","221 West First Street, Kewanee, IL 61443",27.078237,33.8814569,"221, فندق اوبروى سهل حشيش, البحر الأحمر, 84521, مصر"
"25 VREELAND  RD, 07932","25 VREELAND RD, BLDG A, FLORHAM PK, NJ 07932",40.786403,-74.370226,"25, Vreeland Road, Florham Park, Morris County, New Jersey, 07932, United States"
445 Central  Avenue  11516,"445 Central Avenue STE 100., Cedarhurst, NY 11516",40.620443117647056,-73.72533182352942,"445, Central Avenue, Cedarhurst, Hempstead, Nassau County, New York, 11516, United States"
"123 Wacker  Drive, 60606","123 N Wacker Drive, Chicago, IL   60606",41.888377452124985,-87.62388194162553,"123, East Lower Wacker Drive, New East Side, Loop, Chicago, Cook County, Illinois, 60601, United States"
125-08 26TH  AVENUE  11354,"125-08 26TH AVENUE , FLUSHING, NY  11354",40.77417505,-73.84320044400917,"125-08, 26th Avenue, Queens, Queens County, New York, 11354, United States"
"65 Roosevelt  Avenue,, alley  11581","65 Roosevelt Avenue, Suite 207, Valley Stream, NY  11581",40.6591327,-73.70312821992685,"65, Roosevelt Avenue, Valley Stream, Hempstead, Nassau County, New York, 11581, United States"
"43-40 Northern  Boulevard, 11101","43-40 Northern Boulevard, Long Island City, NY  11101",40.7511151,-73.9345271,"Northern Boulevard, Queens, Queens County, New York, 11101, United States"
"59-47 Meadows  Lane, 11365","59-47 Fresh Meadows Lane, Fresh Meadows, NY 11365",40.73931475,-73.79658081448667,"Fresh Meadows Substation, 59-37, Fresh Meadow Lane, Fresh Meadows, Queens, Queens County, New York, 11365, United States"
" Aerial  Way, 11791","6 Aerial Way, Syosset, New York  11791",40.8006771,-73.5176769,"Aerial Way, Oyster Bay, Nassau County, New York, 11791, United States"
"1725 Dryden  Road, 13068","1725 Dryden Road, Freeville, NY 13068",42.48095809090909,-76.37226318181818,"1725, Dryden Road, Willow Glen, Etna, Dryden Town, Tompkins County, New York, 13068, United States"
"12351 Valle  Drive, 20191","12351 Sunrise Valle Drive, Reston VA 20191",38.9565457,-4.7177232,"El Doctor, Valdemanco del Esteras, Valle de Alcudia, Ciudad Real, Castilla-La Mancha, España"
65-45 Otto  Road  11385,"65-45 Otto Road Blvd. 23, Glendale, NY 11385",40.7058611,-73.88986928230334,"65-45, Otto Road, Fresh Pond Junction, Queens, Queens County, New York, 11385, United States"
"179 Herricks  Road, ","179 Herricks Road, Garden City Park,  NY  11040 - 5236",40.7424282,-73.65631631479978,"179, Herricks Road, Mineola, North Hempstead, Nassau County, New York, 11040, United States"
" Florida  Avenue, ","PO Box 560, 8455 S. Florida Avenue, Floral City, FL 34436-0560",29.9806167,-90.021287,"Florida Avenue, Lower Ninth Ward, New Orleans, Orleans Parish, Louisiana, 70117, United States"
" Fifth, 42nd  Avenue ,  Street, 10018","Fifth Avenue  and  42nd Street, New York, NY  10018",40.750984849999995,-73.98227246910669,"425 Fifth Avenue, 425, East 38th Street, Midtown South, Manhattan, New York County, New York, 10018, United States"
37   Street  10018,"37  West  39th  Street Suite 706,  New York,      NY  10018",39.0539247,-94.4051642,"37 Street, Independence, Jackson County, Missouri, 64055, United States"
"123 47TH  STREET, 11232","123 47TH STREET, P.O. BOX 320187, BROOKLYN, N.Y. 11232",40.651888400000004,-74.01655889001228,"123, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"3450 NIBLICK  COURT, 34655","3450 NIBLICK COURT, NEW PORT RICHEY, FL 34655",28.210706941322915,-82.66402625996928,"3450, Niblick Court, Seven Springs, Pasco County, Florida, 34655, United States"
52-37 SECOND  STREET  11101,52-37 SECOND STREET LONG ISLAND CITY NY  11101,40.7581985,-73.9895564,"Second Stage Theater, West 43rd Street, Theater District, Manhattan, New York County, New York, 10036, United States"
"1800 Bell  Drive, 20191","1800 Alexander Bell Drive, Suite 400 , Reston Va  20191",51.727035799999996,-0.18345923246437357,"The Drive, North Mymms, Brookmans Park, Welwyn Hatfield, Hertfordshire, East of England, England, United Kingdom"
 VARICK  STREET  10014,P O BOX 513 163 VARICK STREET NEW YORK NY 10014,40.722704,-74.0062824,"Varick Street, Hudson Square, Manhattan, New York County, New York, 10014, United States"
345 Park  Avenue  10154,"345 Park Avenue Level B, New York,    NY     10154",40.75775605,-73.97227245489567,"345 Park Avenue, 345, Park Avenue, Midtown East, Manhattan, New York County, New York, 10037, United States"
"100 Sector  Lane, 10803","100 Sector Lane, Pelham Manor, NY 10803",-18.0384471,-70.2741632,"100, Hijos de Leguia, Cecoavi, Tacna, 23006, Perú"
"1440 14th  Street, 11230","1440 East 14th Street, #B2, Brooklyn, NY 11230",40.665028,-73.98645,"14th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States"
15-05 132ND  STREET  11356,"15-05 132ND STREET 1ST FL,  COLLEGE POINT,  NY  11356",40.7856006,-73.8363285,"132nd Street, Silverpointe Estates, Queens, Queens County, New York, 11356, United States"
"2029 9th  Avenue, 11779","2029 9th Avenue, Ronkonkoma, NY 11779",40.792850900000005,-73.14102170607123,"2029, 9th Avenue, Suffolk County, New York, 11779, United States"
" Washington, Washington  Square,,  Avenue  12205","3 Washington Square, Washington Avenue Extension, Albany,NY 12205",39.6840072,-74.5759875,"Washington, Washington Township, Burlington County, New Jersey, United States"
"44 44, Court  Court  11201","44 Court Street, Tower C., Brooklyn, New York 11201",54.3799118,18.6025416,"MEVO 11201, Aleja Grunwaldzka, Strzyża Dolna, Wrzeszcz Górny, Gdańsk, województwo pomorskie, 80-244, Polska"
840 Bartlett  Road  60103,"840 West Bartlett Road Suite 3,   Bartlett,  IL  60103",41.97699232939349,-88.18376460300453,"840, Bartlett Road, Bartlett, DuPage County, Illinois, 60103, United States"
420 LEXINGTON  AVE  10170,"420 LEXINGTON AVE SUITE 2533, NEW YORK, NY 10170",40.7524677,-73.9757799,"Arthur V. Fox CPA PC, 420, Lexington Avenue, Midtown East, Manhattan, New York County, New York, 10170, United States"
 LASER  COURT  11788,DBA K  AND  G POWER SYSTEMS 150 LASER COURT HAUPPAGE NY 11788,40.8128982,-73.264232,"Laser Court, Hauppauge, Suffolk County, New York, 11788, United States"
" Roundy  Drive, 53072","N27 W23293 Roundy Drive, WI  53072",43.0694546,-88.2089772,"Roundy Drive, Duplainville, City of Pewaukee, Waukesha County, Wisconsin, 53072, United States"
"610 Gateway  Drive, 57049","610 Gateway Drive, P.O. Box 1580, North Sioux City, SD 57049",42.53089264486009,-96.49230298025009,"610, Gateway Drive, North Sioux City, Union County, South Dakota, 57049, United States"
1100 6th  Avenue  97204,"1100 SW 6th Avenue STE 1212, Portland, Or 97204",14.6125522,121.0560043,"6th Avenue, Socorro, Cubao, 3rd District, Quezon City, Second District, 1109, Luzon"
40-49 72ND  STREET  11377,"40-49 72ND STREET  WOODSIDE, NY 11377",40.7451765,-73.89305052932593,"40-49, 72nd Street, Queens, Queens County, New York, 11377, United States"
"99 Hawthorne  Avenue,, alley  11580","99 W. Hawthorne Avenue, Suite 521, Valley Stream, NY 11580",40.649485,-73.637253,"99, Hawthorne Avenue, Rockville Centre, Hempstead, Nassau County, New York, 11570, United States"
"35-40 36TH  STREET, 11106","35-40 36TH STREET,LONG ISLAND CITY, NY 11106",40.75530155,-73.92560620692815,"35-40, 36th Street, Sunnyside Gardens, Queens, Queens County, New York, 11106, United States"
 KING  STREET  10604,"4 NEW KING STREET WHITE PLAINS, NY  10604",36.975417,-122.034477,"King Street, Downtown, Santa Cruz, Santa Cruz County, California, 95060, United States"
10801 Kempwood  DR  ,"10801 Kempwood DR Suite i, Houston, TX 77043 - 1414",29.82345401010101,-95.56904397979798,"10801, Kempwood Drive, Houston, Harris County, Texas, 77043, United States"
"74 Trinity  Place, 10006","74 Trinity Place, Suite 1302, New York, NY 10006",40.7083423,-74.0127623,"74, Trinity Place, Financial District, Manhattan, New York County, New York, 10006, United States"
"3251 Fruit, Ridge  Ridge  49544","3251 Fruit Ridge Road N W, Grand Rapids, MI 49544",43.027554101322615,-85.76372143002186,"3251, Fruit Ridge Avenue Northwest, Walker, Kent County, Michigan, 49544, United States"
300 Hamilton  Ave  ,"300 Hamilton Ave Suite 401, Whaite Plains, NY 10601-1810",39.3554941,-76.5649606,"Hamilton Avenue, Hamilton, Baltimore, Maryland, 21214, United States"
"4415 Sarellen  Road, 23231","4415 Sarellen Road, Richmond, VA     23231",37.50863665,-77.35381970179739,"4415, Sarellen Road, Robinwood, Henrico County, Virginia, 23231, United States"
